mse,epsilon,C,gamma
0.12846436218896215,0.5722367659350217,15.0,0.1788649529057435
0.02534256989663467,0.016297508346206444,16.0,0.25950242113997374
2.075351681020224,0.037649358067924674,6.0,8.902150854450392
2.8241301497107987,0.04328761281083057,1.0,20.565123083486537
3.4014674637642,7.054802310718645,45.0,17.07352647470692
3.0038368996017377,0.6135907273413173,76.0,100.0
0.12867592415886234,0.43287612810830595,15.0,0.025353644939701114
0.6774683165190616,0.6579332246575682,10.0,2.2051307399030455
3.4014674637642,9.326033468832199,85.0,0.023101297000831605
3.4014674637642,4.9770235643321135,4.0,32.745491628777316
2.486615961539518,3.511191734215131,41.0,0.033516026509388425
3.0265116566750243,0.9326033468832199,34.0,47.50810162102798
0.011132214388329578,0.016297508346206444,100.0,0.023101297000831605
1.1191969509532202,1.7475284000076847,17.0,0.044306214575838825
0.4886188840154707,0.1,14.0,2.656087782946687
0.0708781464155879,0.093260334688322,57.0,0.7220809018385468
0.8688744918966378,1.629750834620645,32.0,0.13530477745798075
2.9737521998389664,0.049770235643321115,39.0,100.0
0.839360067684666,1.629750834620645,47.0,0.093260334688322
0.019106496989121736,0.06579332246575682,25.0,0.025353644939701114
3.015366614683251,0.7564633275546291,15.0,47.50810162102798
0.5216264999898802,0.5722367659350217,9.0,0.019179102616724886
0.5521164922885273,0.8697490026177834,43.0,1.384886371393873
0.014667569879952375,0.010722672220103232,68.0,0.07054802310718646
3.4014674637642,5.336699231206313,28.0,3.8535285937105312
0.05534614508396167,0.11497569953977356,91.0,0.5462277217684343
0.9758825520367784,0.5722367659350217,33.0,3.1992671377973845
3.4014674637642,10.0,31.0,0.04862601580065353
1.1469483627262567,1.7475284000076847,80.0,0.7220809018385468
0.30789617994103846,0.014174741629268055,96.0,2.0092330025650478
0.01494742815726075,0.11497569953977356,52.0,0.093260334688322
0.21936730779904584,0.7054802310718645,47.0,0.019179102616724886
0.07443234490278786,0.4037017258596556,89.0,0.01
0.7704486802652922,1.4174741629268048,32.0,0.03678379771828634
3.304949865607567,3.7649358067924674,9.0,6.7341506577508286
2.9814269856702866,0.20092330025650468,40.0,68.92612104349702
0.13811718466869868,0.5722367659350217,96.0,0.3125715849688237
2.5733483669509947,1.3219411484660286,51.0,8.111308307896872
0.012693115843019631,0.012328467394420659,36.0,0.06428073117284322
0.04101338834550982,0.049770235643321115,54.0,0.4534878508128584
2.9674881823155266,1.1497569953977356,86.0,15.556761439304722
3.4014674637642,9.326033468832199,3.0,91.11627561154896
0.07582804737870302,0.01,11.0,0.6579332246575682
0.01563207677254249,0.11497569953977356,29.0,0.12328467394420665
0.05639666401072311,0.01747528400007684,49.0,0.7220809018385468
3.4014674637642,6.135907273413176,37.0,4.229242874389499
3.0832622257581073,1.873817422860385,4.0,18.73817422860385
2.8534653451067924,0.1873817422860384,8.0,17.07352647470692
0.021085708515637847,0.023101297000831605,37.0,0.16297508346206444
2.991556834037221,0.4037017258596556,6.0,68.92612104349702
0.5934228627679511,1.232846739442066,53.0,0.01747528400007684
0.012910863078807807,0.02009233002565047,22.0,0.04862601580065353
3.4014674637642,8.697490026177835,22.0,0.19630406500402714
0.014331010657507767,0.1519911082952934,14.0,0.08497534359086446
3.4860237026820386,4.037017258596554,10.0,35.938136638046295
3.060724488724148,1.3219411484660286,20.0,75.64633275546291
0.4814862642185386,0.07564633275546291,81.0,2.656087782946687
1.3067282650945091,2.0092330025650478,89.0,0.37649358067924693
0.2508800154863914,0.13219411484660293,26.0,1.6681005372000592
0.07880513954418791,0.07054802310718646,22.0,0.7924828983539177
2.956735941707941,0.533669923120631,10.0,20.565123083486537
3.4014674637642,5.72236765935022,100.0,0.0533669923120631
2.9767821691136653,0.464158883361278,95.0,24.770763559917114
2.962295355363326,0.7564633275546291,28.0,18.73817422860385
1.865409580850485,2.4770763559917115,25.0,1.0476157527896652
2.8376843684115243,0.37649358067924676,73.0,15.556761439304722
2.975329611497198,2.4770763559917115,83.0,9.770099572992256
0.2218874537634735,0.16297508346206444,60.0,1.5199110829529348
3.4014674637642,5.336699231206313,84.0,22.570197196339215
0.023153448292512188,0.06579332246575682,4.0,0.25950242113997374
1.2661413664499723,0.026560877829466867,26.0,5.590810182512229
0.05927853990749925,0.10722672220103231,93.0,0.5994842503189411
0.039055629341974374,0.093260334688322,19.0,0.41320124001153385
3.4014674637642,8.697490026177835,27.0,0.12328467394420665
0.06838234141106762,0.01,11.0,0.5994842503189411
2.1222143887493568,3.0538555088334154,61.0,0.093260334688322
1.8853872065954072,2.656087782946687,41.0,0.012045035402587823
0.12571277831146488,0.49770235643321115,39.0,0.49770235643321115
0.0263538615757186,0.1519911082952934,59.0,0.010974987654930561
1.117408416889788,1.5199110829529332,15.0,1.261856883066021
3.4014674637642,6.5793322465756825,83.0,0.10235310218990264
0.31960782813211763,0.9326033468832199,98.0,0.040370172585965536
3.068117107998429,2.656087782946687,73.0,39.4420605943766
0.1056650668510255,0.024770763559917114,9.0,0.025353644939701114
2.5008832723274326,0.04328761281083057,24.0,11.768119524349991
2.972300020473042,0.021544346900318846,61.0,100.0
3.054984771615115,2.1544346900318843,6.0,12.91549665014884
0.0724674421024702,0.1873817422860384,97.0,0.5462277217684343
1.9850252759974591,2.848035868435802,72.0,0.1788649529057435
0.4369119976090542,1.072267222010323,69.0,0.19630406500402714
0.03148613539634494,0.016297508346206444,50.0,0.23644894126454083
0.014428230635756104,0.01873817422860384,94.0,0.012045035402587823
3.4014674637642,10.0,76.0,2.9150530628251787
2.256905924485424,3.0538555088334154,47.0,1.384886371393873
1.4520017137717764,0.08111308307896872,85.0,6.135907273413176
0.15001431249812416,0.024770763559917114,1.0,0.2848035868435802
2.083921961206155,2.31012970008316,27.0,2.656087782946687
2.0378610543260214,0.26560877829466867,63.0,8.111308307896872
2.3076743564386133,3.2745491628777286,61.0,0.1484968262254465
2.973959713483606,0.43287612810830595,97.0,24.770763559917114
0.09263151723162974,0.49770235643321115,33.0,0.08497534359086446
2.4038250078917436,3.0538555088334154,4.0,2.2051307399030455
2.9910377668103756,0.4037017258596556,39.0,43.287612810830616
0.02543934694471551,0.14174741629268056,60.0,0.012045035402587823
0.8958030891465073,0.37649358067924676,1.0,3.1992671377973845
2.63430706698757,0.464158883361278,75.0,11.768119524349991
0.029701893229371213,0.013219411484660288,4.0,0.3125715849688237
0.5219492419873575,1.0,2.0,0.7924828983539177
2.963185145907333,0.01,22.0,32.745491628777316
3.0107762326323986,1.873817422860385,2.0,35.938136638046295
0.024842225257436096,0.11497569953977356,11.0,0.044306214575838825
1.911616288083934,0.03511191734215131,42.0,8.111308307896872
0.02847272144159076,0.06579332246575682,52.0,0.25950242113997374
1.0914460227939298,1.7475284000076847,46.0,0.02104904144512021
0.08374498332013364,0.49770235643321115,90.0,0.014508287784959394
1.9588035250901867,0.13219411484660293,3.0,8.111308307896872
2.5135766475358685,0.08111308307896872,51.0,11.768119524349991
1.3786267893188078,2.1544346900318843,58.0,0.04862601580065353
0.11067301826693077,0.5722367659350217,42.0,0.08497534359086446
0.03912487056961238,0.32745491628777285,60.0,0.040370172585965536
0.018047466010213488,0.013219411484660288,58.0,0.10235310218990264
3.4014674637642,5.336699231206313,92.0,0.0533669923120631
0.19713149824455126,0.021544346900318846,13.0,1.5199110829529348
0.031246456908038157,0.20092330025650468,25.0,0.027825594022071243
0.11470329139445337,0.49770235643321115,45.0,0.01747528400007684
2.009839673469444,0.49770235643321115,65.0,7.390722033525782
3.4014674637642,8.111308307896872,13.0,0.0774263682681127
2.8697408088608642,0.023101297000831605,94.0,18.73817422860385
3.4014674637642,4.9770235643321135,74.0,0.06428073117284322
0.3161223294025579,0.6579332246575682,14.0,0.023101297000831605
0.16831786749619543,0.0533669923120631,3.0,1.261856883066021
3.4014674637642,8.697490026177835,89.0,0.2848035868435802
1.3783777352701427,2.1544346900318843,92.0,0.019179102616724886
2.9776771418126673,0.20092330025650468,65.0,35.938136638046295
0.05763006608828848,0.024770763559917114,34.0,0.7220809018385468
0.4106266558995551,1.0,31.0,0.49770235643321115
2.767060131564129,0.011497569953977356,99.0,15.556761439304722
2.9722254812466353,0.02009233002565047,83.0,100.0
2.829883382330751,0.32745491628777285,96.0,15.556761439304722
2.556383910407416,3.511191734215131,8.0,1.149756995397737
0.16833012198835812,0.023101297000831605,74.0,1.384886371393873
3.4014674637642,7.054802310718645,22.0,0.6579332246575682
0.32733374269380533,0.8697490026177834,80.0,0.014508287784959394
2.9820737937027912,0.21544346900318845,91.0,100.0
2.963844132838894,0.30538555088334157,69.0,24.770763559917114
0.4369119976090542,1.072267222010323,21.0,0.19630406500402714
0.017676269989754377,0.06579332246575682,30.0,0.13530477745798075
0.12013948335321856,0.49770235643321115,55.0,0.4534878508128584
2.9213812352215784,4.037017258596554,70.0,0.6579332246575682
0.012810728439764186,0.0533669923120631,99.0,0.0533669923120631
2.490761723847564,0.9326033468832199,68.0,8.902150854450392
0.4285375755017469,0.1,42.0,2.4201282647943834
3.4014674637642,4.9770235643321135,57.0,0.1788649529057435
2.1296012843123666,2.4770763559917115,74.0,2.4201282647943834
0.043630312443588684,0.012328467394420659,43.0,0.4534878508128584
2.984680490341269,0.5722367659350217,36.0,24.770763559917114
2.956735941707941,0.533669923120631,14.0,20.565123083486537
1.894035404504812,2.656087782946687,94.0,0.41320124001153385
2.6401018415974558,3.511191734215131,37.0,1.8307382802953698
0.012780471098415694,0.17475284000076838,98.0,0.0774263682681127
2.5084462408191324,0.06579332246575682,31.0,11.768119524349991
2.961272628829221,0.05722367659350217,14.0,29.836472402833405
2.2204252665153956,0.01747528400007684,42.0,9.770099572992256
3.4014674637642,5.72236765935022,6.0,2.9150530628251787
0.013388492118744943,0.1873817422860384,67.0,0.033516026509388425
0.05062786237754655,0.12328467394420659,94.0,0.4534878508128584
0.04570993136335554,0.06579332246575682,21.0,0.4534878508128584
0.15423382110249106,0.04328761281083057,10.0,0.02104904144512021
0.7505987529311083,0.26560877829466867,64.0,3.1992671377973845
0.051850691173160116,0.04328761281083057,98.0,0.6579332246575682
0.4884358807048922,0.6579332246575682,86.0,1.6681005372000592
2.99668274455637,0.49770235643321115,19.0,39.4420605943766
0.014151087358859175,0.040370172585965536,21.0,0.044306214575838825
2.1739452927982215,2.4770763559917115,94.0,2.656087782946687
0.034438919619098805,0.30538555088334157,32.0,0.06428073117284322
0.024164359873873116,0.046415888336127795,83.0,0.13530477745798075
3.4014674637642,9.326033468832199,72.0,0.13530477745798075
0.3178386027911908,0.9326033468832199,73.0,0.0533669923120631
0.08939319634310866,0.24770763559917114,22.0,0.5994842503189411
0.03290508012586533,0.24770763559917114,51.0,0.01747528400007684
2.203386235666804,0.01519911082952934,2.0,0.014508287784959394
2.977053085091152,0.14174741629268056,34.0,43.287612810830616
0.022427649265100782,0.014174741629268055,97.0,0.12328467394420665
0.06209416424618499,0.3511191734215131,42.0,0.34304692863149194
3.4014674637642,4.9770235643321135,62.0,4.229242874389499
0.16734470575091584,0.01,3.0,0.07054802310718646
2.945222421525431,0.08111308307896872,35.0,24.770763559917114
1.0074241384345668,0.040370172585965536,71.0,4.641588833612782
2.9395002838170172,0.014174741629268055,71.0,24.770763559917114
3.0994356425877965,2.0092330025650478,100.0,29.836472402833405
2.467940833635582,2.656087782946687,15.0,3.8535285937105312
1.8058195016297074,2.656087782946687,72.0,0.027825594022071243
3.0761415566139956,1.5199110829529332,6.0,39.4420605943766
3.4014674637642,6.5793322465756825,84.0,52.140082879996896
0.3093070479476002,0.021544346900318846,59.0,2.0092330025650478
2.9732333604271206,0.17475284000076838,27.0,32.745491628777316
0.8773137922713452,1.3219411484660286,58.0,1.149756995397737
2.1462168928367484,0.17475284000076838,16.0,8.902150854450392
0.273849653546173,0.049770235643321115,81.0,1.8307382802953698
3.4014674637642,7.054802310718645,85.0,0.03678379771828634
2.8957025088947805,4.037017258596554,49.0,0.41320124001153385
1.9587454153743444,2.848035868435802,52.0,0.0774263682681127
2.9695005473993654,0.37649358067924676,68.0,24.770763559917114
2.655800854766365,0.20092330025650468,55.0,12.91549665014884
0.9599878514398063,0.1519911082952934,54.0,4.229242874389499
0.026638126270323758,0.023101297000831605,22.0,0.015922827933410922
0.011375118505835845,0.14174741629268056,25.0,0.08497534359086446
3.0244652720133076,4.328761281083057,44.0,0.025353644939701114
3.4014674637642,10.0,66.0,0.7924828983539177
0.017100819901399313,0.1,11.0,0.08497534359086446
0.5055950596208185,0.1519911082952934,41.0,2.656087782946687
0.01855623006878134,0.14174741629268056,9.0,0.19630406500402714
0.365908435282536,0.06135907273413173,18.0,2.2051307399030455
0.012887713213423576,0.023101297000831605,22.0,0.0774263682681127
0.03661074695721232,0.11497569953977356,69.0,0.2848035868435802
0.4986009594506397,1.1497569953977356,30.0,0.1788649529057435
2.944409254077132,0.6135907273413173,30.0,18.73817422860385
0.09126062012534726,0.010722672220103232,19.0,0.9545484566618342
2.9718646145739145,0.010722672220103232,70.0,75.64633275546291
3.0053130382526354,2.4770763559917115,80.0,10.722672220103243
2.9726050375047297,0.0533669923120631,38.0,43.287612810830616
2.9740510424921607,0.06579332246575682,44.0,47.50810162102798
0.3332422432084135,0.9326033468832199,53.0,0.093260334688322
2.8798444543831936,0.1,54.0,18.73817422860385
2.9717850568109667,0.023101297000831605,88.0,47.50810162102798
2.9791460944392503,0.4037017258596556,29.0,27.185882427329428
1.605042799549977,0.07054802310718646,87.0,6.7341506577508286
2.9011324174636037,0.02009233002565047,54.0,20.565123083486537
0.018974681088897216,0.07564633275546291,48.0,0.014508287784959394
3.0808543062679314,2.31012970008316,59.0,17.07352647470692
2.534057015230064,0.14174741629268056,60.0,11.768119524349991
3.4014674637642,10.0,94.0,75.64633275546291
2.3190373505034545,3.2745491628777286,21.0,0.25950242113997374
0.025268041080294033,0.093260334688322,58.0,0.23644894126454083
0.023180473664974784,0.20092330025650468,72.0,0.13530477745798075
3.4014674637642,4.9770235643321135,62.0,0.05857020818056667
2.9786855387081275,0.1519911082952934,32.0,57.2236765935022
0.019416594052778208,0.07054802310718646,15.0,0.1788649529057435
0.6037665254555457,0.1873817422860384,53.0,2.9150530628251787
0.012486002985582025,0.024770763559917114,55.0,0.05857020818056667
2.974722608742103,0.07054802310718646,20.0,52.140082879996896
1.4488899643316757,2.1544346900318843,53.0,0.25950242113997374
0.9038404290474412,0.21544346900318845,67.0,3.8535285937105312
3.4014674637642,8.111308307896872,3.0,15.556761439304722
2.9533988602229497,0.049770235643321115,16.0,27.185882427329428
2.900284110367209,0.013219411484660288,77.0,20.565123083486537
2.849231858666997,1.629750834620645,43.0,9.770099572992256
0.06112920905759674,0.014174741629268055,7.0,0.5994842503189411
0.010969429851226965,0.07054802310718646,84.0,0.03678379771828634
0.013720433557177497,0.06135907273413173,35.0,0.08497534359086446
0.12270851980687239,0.021544346900318846,21.0,1.149756995397737
0.11505564686607242,0.3511191734215131,74.0,0.6579332246575682
1.487291513809898,0.014174741629268055,2.0,0.033516026509388425
0.10640858142590426,0.49770235643321115,16.0,0.0533669923120631
3.032631855309651,1.0,21.0,57.2236765935022
3.4014674637642,8.697490026177835,2.0,91.11627561154896
1.4102133522369371,0.016297508346206444,91.0,6.135907273413176
0.1879809032486882,0.7054802310718645,89.0,0.07054802310718646
0.1485895519681873,0.04328761281083057,16.0,0.013219411484660288
3.0679781324124917,1.4174741629268048,71.0,83.02175681319753
2.9716253104360146,0.02009233002565047,30.0,47.50810162102798
0.016171497855476027,0.01519911082952934,31.0,0.02104904144512021
2.113323541470412,3.0538555088334154,94.0,0.01
2.286759955201484,0.16297508346206444,34.0,9.770099572992256
1.6426821342193576,0.37649358067924676,23.0,6.135907273413176
0.02778883667762174,0.05722367659350217,30.0,0.21544346900318845
0.06442851646754758,0.3511191734215131,37.0,0.015922827933410922
3.366766509174645,3.7649358067924674,58.0,8.902150854450392
0.10968080134160171,0.1873817422860384,63.0,0.8697490026177834
0.05338987428566351,0.17475284000076838,53.0,0.37649358067924693
0.010839269310951511,0.08111308307896872,46.0,0.0533669923120631
0.02835513880550699,0.011497569953977356,16.0,0.2848035868435802
0.019772924466929888,0.1,92.0,0.11233240329780277
2.1649252955824725,3.0538555088334154,87.0,0.4534878508128584
3.4014674637642,5.336699231206313,56.0,0.030538555088334154
3.4014674637642,7.054802310718645,75.0,47.50810162102798
0.3547537318270363,0.01519911082952934,61.0,2.2051307399030455
1.006462829643064,0.26560877829466867,5.0,0.02104904144512021
2.9719692917577034,0.026560877829466867,34.0,47.50810162102798
2.9646218648102782,0.20092330025650468,45.0,27.185882427329428
0.7087819536979575,0.8111308307896873,52.0,2.0092330025650478
0.04232406237568835,0.20092330025650468,41.0,0.25950242113997374
0.21470718681705278,0.10722672220103231,55.0,1.5199110829529348
2.9724106618008186,0.049770235643321115,51.0,43.287612810830616
1.4502322836632655,0.49770235643321115,82.0,5.09413801481638
0.1655663253510377,0.011497569953977356,21.0,1.384886371393873
2.9514972309392813,0.30538555088334157,21.0,22.570197196339215
0.9362003951266507,1.629750834620645,22.0,0.37649358067924693
3.4014674637642,8.697490026177835,98.0,0.13530477745798075
0.49462171908670366,0.12328467394420659,66.0,2.656087782946687
0.14797097574365123,0.533669923120631,40.0,0.5462277217684343
1.8069210164876324,0.13219411484660293,51.0,7.390722033525782
3.067583088000034,1.4174741629268048,49.0,43.287612810830616
3.4014674637642,7.56463327554629,9.0,1.384886371393873
3.4014674637642,6.135907273413176,92.0,9.770099572992256
2.9729080882394205,0.03274549162877728,13.0,91.11627561154896
2.082101988396046,2.848035868435802,43.0,1.0476157527896652
2.297940751691392,0.1873817422860384,9.0,9.770099572992256
2.0969737073066836,0.8697490026177834,8.0,6.7341506577508286
0.15267702609024947,0.6135907273413173,9.0,0.2848035868435802
0.013852210511001082,0.024770763559917114,78.0,0.014508287784959394
0.12492226473652739,0.6135907273413173,75.0,0.033516026509388425
3.099015130382705,2.0092330025650478,4.0,57.2236765935022
2.7903546248797255,3.7649358067924674,9.0,0.02104904144512021
2.964380874775408,0.02848035868435802,28.0,32.745491628777316
0.5711964295723726,0.7054802310718645,23.0,1.8307382802953698
0.6678197918998924,0.13219411484660293,18.0,3.1992671377973845
2.3263470095141754,0.5722367659350217,68.0,8.902150854450392
3.4014674637642,9.326033468832199,45.0,7.390722033525782
2.8208636200589035,0.533669923120631,1.0,15.556761439304722
0.013858555515962942,0.010722672220103232,93.0,0.014508287784959394
0.024805485062131618,0.014174741629268055,37.0,0.19630406500402714
0.6814727073638392,1.4174741629268048,89.0,0.12328467394420665
1.3884940803351076,2.1544346900318843,67.0,0.0774263682681127
0.5078735932074595,0.8111308307896873,7.0,0.03678379771828634
3.066845500825191,3.2745491628777286,33.0,6.7341506577508286
0.017445210035601767,0.07054802310718646,42.0,0.019179102616724886
2.0789457285985073,3.0538555088334154,62.0,0.01
2.9856404967055226,0.2848035868435802,6.0,75.64633275546291
3.4014674637642,5.72236765935022,14.0,0.0774263682681127
0.08599358794925438,0.026560877829466867,19.0,0.8697490026177834
0.010663449992968104,0.07564633275546291,93.0,0.025353644939701114
2.9722281594144384,0.046415888336127795,16.0,43.287612810830616
0.1504526992105497,0.0533669923120631,84.0,1.261856883066021
1.0382283900765126,1.5199110829529332,48.0,1.0476157527896652
1.4124684743661307,2.0092330025650478,97.0,0.7924828983539177
3.4014674637642,8.697490026177835,87.0,0.015922827933410922
0.014592593513253205,0.026560877829466867,51.0,0.01747528400007684
0.013427909586953612,0.06135907273413173,19.0,0.0774263682681127
2.5117384572494665,0.07564633275546291,7.0,11.768119524349991
0.01569916417181949,0.21544346900318845,60.0,0.06428073117284322
1.9009462044963918,0.030538555088334154,1.0,6.7341506577508286
1.8061806066602955,0.1873817422860384,2.0,0.025353644939701114
3.2189913462893758,4.641588833612782,84.0,0.2848035868435802
